Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
9481069146,"Jul 19, 2023, 11:43:54 AM",Afternoon Ride,Ride,,5041,20.97,,,false,,Herc,activities/9481069146.gpx,,14.0,5041.0,4456.0,20976.779296875,8.388989448547363,4.707535743713379,32.15056610107422,30.750566482543945,188.8000030517578,198.39999389648438,12.556026458740234,0.006674046628177166,,,,,,,,68.88188934326172,342.23553466796875,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,12845391.0,,,,,,,,,,,0.0,4.161233901977539,1697.5999755859375,,,,,,,,,,,,""
9481444749,"Jul 19, 2023, 1:15:31 PM",Afternoon Ride,Ride,,3537,18.12,,,false,,Herc,activities/9481444749.gpx,,14.0,3537.0,3466.0,18123.5,9.046093940734863,5.228938102722168,18.71217918395996,27.41217803955078,188.10000610351562,198.3000030517578,15.498244285583496,-0.048003971576690674,,,,,,,,65.78107452392578,254.21688842773438,,,,,,,,,6.0,,,,,0.0,91.0,0.0,,1.0,,,,,,,,,,,,,,,,12845391.0,,,,,,,,,,,0.0,5.1239752769470215,1001.7999877929688,,,,,,,,,,,,""
9486805422,"Jul 20, 2023, 11:02:06 AM",Afternoon Ride,Ride,,730,3.01,,,true,,Herc,activities/9486805422.gpx,,14.0,730.0,683.0,3009.590087890625,8.605981826782227,4.40642786026001,21.60479736328125,14.00479793548584,189.1999969482422,202.1999969482422,28.392982482910156,0.25252607464790344,,,,,,,,82.012451171875,62.456172943115234,,,,,,,,,4.0,,,,,0.0,7.0,1.0,,1.0,,,,,,,,,,,,,,,,12845391.0,,,,,,,,,,,0.0,4.122725963592529,17.200000762939453,,,,,,,,,,,,""
9493105342,"Jul 21, 2023, 11:03:29 AM",Afternoon Ride,Ride,,859,3.04,,,true,,Herc,activities/9493105342.gpx,,14.0,859.0,786.0,3047.169921875,7.112011909484863,3.8768064975738525,18.51413345336914,11.114133834838867,191.6999969482422,207.10000610351562,39.1978759765625,0.24284829199314117,,,,,,,,70.12187957763672,61.4541130065918,,,,,,,,,,,,,,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,12845391.0,,,,,,,,,,,0.0,3.5473456382751465,25.600000381469727,,,,,,,,,,,,""
9494584711,"Jul 21, 2023, 3:40:35 PM",Afternoon Ride,Ride,,553,1.76,,,true,,Herc,activities/9494584711.gpx,,14.0,553.0,500.0,1763.3699951171875,7.339999198913574,3.526740074157715,2.640000104904175,11.239999771118164,193.39999389648438,202.0,2.2925329208374023,-0.48770251870155334,,,,,,,,50.75735855102539,28.297225952148438,,,,,,,,,3.0,,,,,0.0,4.0,1.0,,1.0,,,,,,,,,,,,,,,,12845391.0,,,,,,,,,,,0.0,3.1887340545654297,38.79999923706055,,,,,,,,,,,,""
9508392248,"Jul 23, 2023, 5:59:41 PM",Evening Ride,Ride,,2135,10.06,,,false,,Herc,activities/9508392248.gpx,,14.0,2135.0,2088.0,10061.009765625,11.181005477905273,4.818491458892822,17.905656814575195,22.405656814575195,187.10000610351562,195.89999389648438,22.662700653076172,-0.04472712054848671,,,,,,,,68.2927017211914,158.9936065673828,,,,,,,,,4.0,,,,,0.0,23.0,0.0,,1.0,,1690131584.0,3.0,24.420000076293945,24.420000076293945,13.970000267028809,0.5199999809265137,1010.22998046875,3.9600000381469727,10.449999809265137,251.0,0.0,1690084352.0,1690140288.0,0.125,12845391.0,,0.0,1.0,0.8600000143051147,31846.359375,1.0,,,,,0.0,4.712416648864746,3253.699951171875,,,,,,,,,,,,""
9512386774,"Jul 24, 2023, 12:43:20 PM",Afternoon Ride,Ride,[strava://athletes/105375321/14]Yishi Miaomiao ,5815,6.18,,,false,,Herc,activities/9512386774.gpx,,14.0,5815.0,1910.0,6188.18994140625,7.264062404632568,3.2398900985717773,15.763428688049316,15.56342887878418,188.1999969482422,198.89999389648438,9.529231071472168,0.0032319629099220037,,,,,,,,59.37982177734375,126.45823669433594,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1690200064.0,3.0,21.309999465942383,21.700000762939453,15.859999656677246,0.7099999785423279,1006.77001953125,5.570000171661377,13.069999694824219,235.0,0.8999999761581421,1690170752.0,1690226560.0,0.125,12845391.0,,0.5799999833106995,5.0,0.9399999976158142,20950.9609375,4.0,,,,,0.0,1.06417715549469,415.1000061035156,,,,,,,,,,,,""
9527662195,"Jul 26, 2023, 12:47:22 PM",Afternoon Ride,Ride,,2312,9.50,,,false,,Herc,activities/10217235177.tcx.gz,,14.0,2312.0,1651.0,9507.6279296875,11.366456031799316,5.758708953857422,34.099998474121094,27.5,185.8000030517578,206.89999389648438,6.3475022315979,0.06941794604063034,,,,,,,,55.53513717651367,176.0,,,,,,,,,,,,,,,,0.0,,1.0,,1690372864.0,2.0,18.010000228881836,17.450000762939453,10.15999984741211,0.6000000238418579,1015.3400268554688,3.7799999713897705,10.199999809265137,276.0,0.0,1690343808.0,1690399232.0,0.375,12845391.0,,0.5299999713897705,5.0,0.550000011920929,18420.580078125,5.0,,,,,0.0,4.112296104431152,535.2000122070312,,,,,,,,,,,,""
9527662261,"Jul 26, 2023, 12:08:48 PM",Afternoon Ride,Ride,,2205,10.54,,,false,,Herc,activities/10217235045.tcx.gz,,14.0,2205.0,830.0,10539.6533203125,18.80908203125,12.69837760925293,32.083927154541016,36.78392791748047,182.6999969482422,202.5,34.25245666503906,-0.04459349438548088,,,,,,,,266.2967529296875,167.0,,,,,,,,,,,,,,,,0.0,,1.0,,1690372864.0,2.0,17.81999969482422,17.280000686645508,10.300000190734863,0.6100000143051147,1015.3699951171875,3.549999952316284,10.15999984741211,275.0,0.0,1690343808.0,1690399232.0,0.375,12845391.0,,0.5400000214576721,5.0,0.5299999713897705,18654.2890625,5.0,,,,,0.0,4.779888153076172,11.399999618530273,,,,,,,,,,,,""
9538072682,"Jul 28, 2023, 3:16:39 PM",Afternoon Ride,Ride,,2100,9.96,,,false,,Herc,activities/9538072682.gpx,,14.0,2100.0,2008.0,9959.5,10.060009956359863,4.9599103927612305,47.23988342285156,47.239898681640625,188.1999969482422,214.8000030517578,22.280813217163086,0.0,,,,,,,,79.41109466552734,177.79510498046875,,,,,,,,,5.0,,,,,0.0,36.0,0.0,,1.0,,1690556416.0,5.0,19.25,19.989999771118164,17.610000610351562,0.8999999761581421,1011.22998046875,3.759999990463257,7.860000133514404,232.0,0.800000011920929,1690516736.0,1690571904.0,0.375,12845391.0,,0.9100000262260437,5.0,0.9700000286102295,10382.91015625,3.0,,,,,0.0,4.742619037628174,588.5999755859375,,,,,,,,,,,,""
9555623449,"Jul 31, 2023, 11:44:08 AM",Afternoon Ride,Ride,,5456,12.12,,,false,,Herc,activities/9555623449.gpx,,14.0,5456.0,3184.0,12127.3095703125,15.2353515625,3.808828353881836,81.89754486083984,81.69754791259766,185.3000030517578,212.6999969482422,15.567180633544922,0.0016491704154759645,,,,,,,,73.4835433959961,260.87835693359375,,,,,,,,,2.0,,,,,0.0,15.0,0.0,,1.0,,1690801152.0,3.0,20.440000534057617,20.34000015258789,13.430000305175781,0.6399999856948853,1013.2999877929688,5.849999904632568,10.5,237.0,0.0,1690776192.0,1690830848.0,0.375,12845391.0,,0.7799999713897705,5.0,0.8899999856948853,26869.009765625,4.0,,,,,0.0,2.222747325897217,4.400000095367432,,,,,,,,,,,,""
9562291511,"Aug 1, 2023, 12:00:34 PM",Afternoon Ride,Ride,,7012,17.46,,,false,,Herc,activities/9562291511.gpx,,14.0,7012.0,3988.0,17466.509765625,9.527929306030273,4.379766941070557,71.82449340820312,71.62449645996094,188.0,205.60000610351562,32.381107330322266,0.0011450484162196517,,,,,,,,73.82245635986328,328.2604064941406,,,,,,,,,4.0,,,,,0.0,44.0,0.0,,1.0,,1690891264.0,2.0,19.81999969482422,19.700000762939453,13.300000190734863,0.6600000262260437,1005.0700073242188,5.690000057220459,13.479999542236328,267.0,0.0,1690862592.0,1690917120.0,0.5,12845391.0,,0.9700000286102295,5.0,0.5199999809265137,21675.3203125,5.0,,,,,0.0,2.49094557762146,208.1999969482422,,,,,,,,,,,,""
